refund_id,order_id,refund_amount,refund_date,refund_reason
2407,17714,1844.66,2024-06-21,Payment Issue
2408,8140,880.39,2024-03-09,Payment Issue
2409,22365,1619.72,2024-05-27,Delay
2410,8857,755.36,2024-05-07,Quality Issue
2411,9420,406.28,2024-01-14,Quality Issue
2412,327,253.56,2024-06-09,Delay
2413,4086,1120.67,2024-03-07,Payment Issue
2414,8898,910.14,2024-04-13,Delay
2415,12066,2218.78,2024-05-24,Payment Issue
2416,18028,1498.98,2024-04-28,Payment Issue
2417,17285,1355.79,2024-02-25,Payment Issue
2418,22105,1477.98,2024-03-01,Quality Issue
2419,14815,1056.6,2024-05-08,Delay
2420,20939,578.58,2024-01-23,Payment Issue
2421,12554,797.57,2024-04-21,Delay
2422,689,233.37,2024-01-10,Quality Issue
2423,11314,1880.82,2024-05-12,Quality Issue
2424,5461,232.13,2024-03-21,Delay
2425,20722,2164.11,2024-04-27,Delay
2426,24418,2427.57,2024-01-17,Quality Issue
2427,17391,1001.52,2024-01-27,Quality Issue
2428,16619,1512.17,2024-06-04,Payment Issue
2429,8923,965.37,2024-01-08,Payment Issue
2430,12404,627.12,2024-01-31,Quality Issue
2431,4476,1733.2,2024-01-16,Payment Issue
2432,9470,1188.73,2024-04-28,Delay
2433,17990,736.38,2024-01-12,Delay
2434,24847,2283.41,2024-02-27,Payment Issue
2435,20790,2122.2,2024-02-03,Payment Issue
2436,15422,2445.34,2024-06-27,Quality Issue
2437,21398,702.09,2024-06-12,Quality Issue
2438,5218,862.06,2024-06-24,Delay
2439,1528,2333.15,2024-03-28,Delay
2440,6511,513.58,2024-03-07,Payment Issue
2441,4978,2284.02,2024-03-09,Payment Issue
2442,22139,1077.49,2024-03-18,Delay
2443,14963,1524.66,2024-04-28,Delay
2444,11885,419.76,2024-03-02,Delay
2445,19056,1099.68,2024-05-03,Payment Issue
2446,17241,433.99,2024-03-24,Delay
2447,24383,715.96,2024-05-15,Delay
2448,5473,2050.09,2024-01-17,Delay
2449,3351,2188.17,2024-06-05,Delay
2450,4419,1016.85,2024-04-12,Delay
2451,13154,1088.42,2024-01-28,Quality Issue
2452,3422,1040.82,2024-02-29,Delay
2453,21860,2092.9,2024-01-10,Delay
2454,18968,1308.28,2024-05-30,Quality Issue
2455,16000,2348.98,2024-05-26,Delay
2456,24224,1762.57,2024-02-04,Delay
2457,18484,1880.61,2024-05-08,Quality Issue
2458,1434,2380.63,2024-05-20,Quality Issue
2459,12094,940.39,2024-02-20,Delay
2460,20016,2036.51,2024-04-16,Quality Issue
2461,22209,1529.93,2024-01-16,Delay
2462,2773,228.75,2024-03-04,Quality Issue
2463,18907,2043.64,2024-04-13,Payment Issue
2464,21742,1634.76,2024-03-27,Delay
2465,6931,998.42,2024-04-27,Payment Issue
2466,10379,1362.44,2024-03-25,Delay
2467,5663,1054.17,2024-06-05,Payment Issue
2468,6053,1634.19,2024-01-12,Delay
2469,18022,1084.07,2024-06-28,Payment Issue
2470,16471,987.85,2024-04-18,Quality Issue
2471,2493,1252.56,2024-03-02,Delay
2472,743,1267.24,2024-05-29,Quality Issue
2473,24145,585.3,2024-04-22,Payment Issue
2474,17350,1567.21,2024-06-05,Payment Issue
2475,20164,609.63,2024-01-26,Payment Issue
2476,23784,686.95,2024-05-23,Delay
2477,17282,2312.78,2024-02-22,Delay
2478,17979,1845.64,2024-01-18,Quality Issue
2479,3074,969.72,2024-01-20,Delay
2480,20906,1255.9,2024-01-07,Payment Issue
2481,1394,2065.73,2024-02-14,Payment Issue
2482,14396,2060.42,2024-03-11,Payment Issue
2483,7192,758.02,2024-02-27,Payment Issue
2484,16947,1229.41,2024-06-04,Payment Issue
2485,15904,2083.43,2024-03-25,Delay
2486,7607,2067.56,2024-03-26,Payment Issue
2487,19149,410.63,2024-04-03,Delay
2488,20012,748.92,2024-02-02,Quality Issue
2489,19853,1780.73,2024-01-25,Payment Issue
2490,15908,2191.01,2024-04-15,Quality Issue
2491,908,1236.02,2024-04-05,Quality Issue
2492,22651,2381.68,2024-02-04,Delay
2493,7918,2107.66,2024-03-24,Payment Issue
2494,4105,2114.41,2024-03-20,Delay
2495,18825,872.66,2024-03-30,Payment Issue
2496,20855,1459.93,2024-01-17,Quality Issue
2497,15309,915.22,2024-06-22,Payment Issue
2498,13239,542.92,2024-03-04,Payment Issue
2499,21568,714.75,2024-04-17,Quality Issue
2500,11394,607.46,2024-01-24,Delay
2501,4485,1684.84,2024-01-28,Quality Issue
2502,11559,1790.82,2024-01-28,Payment Issue
2503,16901,310.31,2024-02-14,Delay
2504,8937,1355.25,2024-05-29,Delay
2505,10783,909.28,2024-05-20,Delay
2506,23278,1257.59,2024-06-18,Delay
2507,2413,854.28,2024-03-08,Quality Issue
2508,7248,1436.53,2024-02-22,Delay
2509,6778,2270.02,2024-04-18,Delay
2510,15602,1795.36,2024-01-28,Delay
2511,24460,980.07,2024-02-08,Payment Issue
2512,2426,2381.79,2024-06-20,Payment Issue
2513,16984,710.39,2024-05-15,Payment Issue
2514,10357,2499.29,2024-04-04,Quality Issue
2515,15430,1943.67,2024-02-27,Delay
2516,24684,562.5,2024-03-11,Delay
2517,13470,233.43,2024-01-27,Delay
2518,9894,751.47,2024-02-14,Quality Issue
2519,9280,968.96,2024-02-16,Payment Issue
2520,5216,1761.98,2024-06-29,Delay
2521,14945,1302.17,2024-04-26,Delay
2522,1216,856.39,2024-05-28,Quality Issue
2523,9758,1002.27,2024-01-13,Payment Issue
2524,5340,687.11,2024-01-25,Quality Issue
2525,5457,2424.94,2024-05-08,Delay
2526,17301,1513.51,2024-02-10,Delay
2527,18479,2006.97,2024-02-09,Payment Issue
2528,3427,273.92,2024-01-14,Quality Issue
2529,607,952.99,2024-02-26,Delay
2530,23251,1140.38,2024-03-19,Delay
2531,14078,1729.47,2024-01-26,Delay
2532,16177,635.55,2024-02-19,Delay
2533,8617,305.35,2024-05-18,Delay
2534,3257,244.77,2024-06-15,Payment Issue
2535,857,486.2,2024-02-27,Payment Issue
2536,1927,938.91,2024-04-15,Delay
2537,7140,451.62,2024-05-14,Payment Issue
2538,15050,1694.4,2024-04-10,Payment Issue
2539,23032,2416.64,2024-02-29,Quality Issue
2540,4880,1545.77,2024-06-02,Delay
2541,21270,949.71,2024-02-07,Payment Issue
2542,23249,2153.96,2024-06-28,Quality Issue
2543,13686,1291.52,2024-03-20,Payment Issue
2544,45,1824.64,2024-03-06,Quality Issue
2545,14385,1867.56,2024-02-24,Payment Issue
2546,22191,1439.37,2024-04-11,Delay
2547,22344,2108.42,2024-03-24,Delay
2548,24624,274.26,2024-01-31,Payment Issue
2549,13247,1773.11,2024-02-14,Payment Issue
2550,9743,938.23,2024-03-11,Quality Issue
2551,20283,1888.05,2024-01-30,Delay
2552,22683,2265.73,2024-06-22,Delay
2553,586,1298.37,2024-01-22,Payment Issue
2554,5659,1637.35,2024-03-25,Delay
2555,22542,2198.86,2024-05-29,Quality Issue
2556,17870,1388.34,2024-05-20,Delay
2557,10332,1261.54,2024-06-24,Payment Issue
2558,6528,1696.38,2024-04-01,Payment Issue
2559,201,1133.39,2024-01-15,Payment Issue
2560,6073,1016.51,2024-03-07,Payment Issue
2561,15492,350.61,2024-05-06,Quality Issue
2562,4721,2123.43,2024-03-05,Delay
2563,10715,1160.91,2024-05-29,Delay
2564,2052,858.85,2024-03-19,Delay
2565,19096,271.08,2024-05-28,Delay
2566,6121,247.83,2024-06-05,Delay
2567,14875,2023.95,2024-01-23,Quality Issue
2568,20721,1117.66,2024-02-22,Quality Issue
2569,2648,271.49,2024-01-02,Payment Issue
2570,21935,873.72,2024-06-11,Payment Issue
2571,16287,1726.55,2024-04-13,Delay
2572,2265,337.16,2024-04-07,Payment Issue
2573,21922,1769.15,2024-05-28,Quality Issue
2574,22045,1614.87,2024-06-30,Quality Issue
2575,22245,729.48,2024-01-26,Quality Issue
2576,19506,1501.26,2024-05-14,Payment Issue
2577,5888,890.06,2024-04-09,Quality Issue
2578,2885,1903.02,2024-06-08,Payment Issue
2579,14734,2235.0,2024-01-14,Quality Issue
2580,12977,1887.39,2024-01-29,Delay
2581,1367,2290.99,2024-01-16,Payment Issue
2582,6914,985.59,2024-04-29,Delay
2583,19701,678.92,2024-02-25,Payment Issue
2584,17660,2170.09,2024-04-10,Quality Issue
2585,5983,1658.15,2024-03-17,Payment Issue
2586,5253,1874.07,2024-04-05,Quality Issue
2587,11569,1901.7,2024-04-11,Delay
2588,11014,1383.95,2024-02-27,Quality Issue
2589,21893,458.24,2024-06-25,Quality Issue
2590,11457,778.99,2024-05-27,Payment Issue
2591,11893,1766.42,2024-04-06,Delay
2592,1066,734.9,2024-04-24,Quality Issue
2593,22827,1310.86,2024-02-21,Payment Issue
2594,13173,2018.85,2024-03-12,Payment Issue
2595,12494,814.24,2024-03-29,Payment Issue
2596,24767,1789.09,2024-05-23,Delay
2597,24332,970.85,2024-02-07,Quality Issue
2598,4166,799.4,2024-04-22,Payment Issue
2599,12795,1534.41,2024-02-26,Payment Issue
2600,22266,901.39,2024-06-26,Delay
2601,18466,408.79,2024-04-26,Payment Issue
2602,24408,1635.78,2024-03-20,Payment Issue
2603,23197,1926.98,2024-04-04,Quality Issue
2604,19430,333.05,2024-03-15,Quality Issue
2605,7554,579.7,2024-06-18,Payment Issue
2606,2930,598.13,2024-01-21,Delay
2607,20341,1436.18,2024-02-13,Payment Issue
2608,8120,1021.86,2024-04-25,Quality Issue
2609,7218,1970.52,2024-01-05,Quality Issue
2610,14609,2195.73,2024-04-20,Quality Issue
2611,19515,2445.16,2024-06-22,Quality Issue
2612,4094,1160.58,2024-01-17,Payment Issue
2613,21701,318.79,2024-06-29,Quality Issue
2614,5291,2381.94,2024-06-04,Quality Issue
2615,4956,1918.68,2024-05-25,Quality Issue
2616,2021,600.45,2024-04-25,Quality Issue
2617,6975,989.0,2024-04-21,Payment Issue
2618,2603,1164.86,2024-04-06,Payment Issue
2619,20474,2499.61,2024-04-20,Delay
2620,2351,1414.78,2024-04-27,Delay
2621,906,1822.54,2024-02-04,Payment Issue
2622,8294,831.65,2024-01-27,Quality Issue
2623,24795,1398.65,2024-02-02,Quality Issue
2624,7268,2152.05,2024-04-21,Quality Issue
2625,9872,1399.83,2024-06-16,Payment Issue
2626,3065,1362.17,2024-04-07,Delay
2627,70,388.6,2024-05-09,Quality Issue
2628,22412,1345.89,2024-06-25,Quality Issue
2629,14741,664.02,2024-01-29,Quality Issue
2630,19581,1276.23,2024-05-28,Payment Issue
2631,15962,562.28,2024-02-27,Payment Issue
2632,10428,354.55,2024-05-15,Delay
2633,8234,1949.4,2024-05-11,Delay
2634,11593,856.51,2024-06-15,Payment Issue
2635,21558,816.97,2024-06-04,Delay
2636,2044,291.61,2024-04-15,Delay
2637,14640,827.43,2024-03-04,Quality Issue
2638,6675,236.71,2024-02-28,Quality Issue
2639,9510,1818.39,2024-06-30,Quality Issue
2640,17740,2363.97,2024-05-23,Delay
2641,7650,2213.25,2024-04-01,Quality Issue
2642,13439,1556.46,2024-02-29,Delay
2643,14713,1420.9,2024-04-17,Delay
2644,3317,1484.42,2024-04-24,Payment Issue
2645,1813,1306.5,2024-04-22,Delay
2646,1789,1087.78,2024-06-30,Quality Issue
2647,384,2452.34,2024-03-16,Delay
2648,730,1617.95,2024-01-16,Delay
2649,314,1514.71,2024-02-23,Delay
2650,23827,1937.14,2024-01-25,Payment Issue
2651,12618,711.46,2024-04-01,Payment Issue
2652,10355,2260.53,2024-03-31,Delay
2653,18342,2175.71,2024-01-31,Quality Issue
2654,5901,1800.01,2024-05-02,Quality Issue
2655,17040,494.98,2024-02-08,Delay
2656,12386,2186.52,2024-04-28,Payment Issue
2657,2948,1299.69,2024-01-09,Delay
2658,10183,844.53,2024-05-22,Delay
2659,6217,617.64,2024-02-08,Quality Issue
2660,19013,2488.84,2024-06-22,Delay
2661,23022,1224.7,2024-01-21,Delay
2662,4470,1596.23,2024-01-29,Delay
2663,19428,2231.04,2024-01-08,Delay
2664,19846,1936.93,2024-07-02,Quality Issue
2665,21691,1719.63,2024-02-25,Delay
2666,6701,902.6,2024-01-18,Quality Issue
2667,22335,1620.18,2024-06-11,Quality Issue
2668,24483,944.63,2024-05-24,Quality Issue
2669,23036,1201.98,2024-05-26,Payment Issue
2670,12316,1138.69,2024-01-11,Delay
2671,8797,1171.67,2024-02-02,Payment Issue
2672,11189,618.69,2024-01-09,Quality Issue
2673,1312,1632.16,2024-01-08,Payment Issue
2674,6776,2372.37,2024-01-29,Delay
2675,8070,981.59,2024-05-30,Quality Issue
2676,6754,760.98,2024-03-04,Delay
2677,352,1807.65,2024-02-28,Delay
2678,18702,693.51,2024-06-27,Quality Issue
2679,6382,1570.93,2024-01-07,Delay
2680,5437,566.36,2024-06-15,Payment Issue
2681,9469,1098.72,2024-02-23,Delay
2682,14453,2140.39,2024-03-08,Payment Issue
2683,18321,2245.07,2024-02-27,Payment Issue
2684,12458,392.59,2024-03-26,Payment Issue
2685,19752,313.45,2024-05-24,Delay
2686,2859,2275.65,2024-01-03,Payment Issue
2687,4592,1665.92,2024-05-01,Payment Issue
2688,7752,2474.83,2024-05-10,Quality Issue
2689,2535,2207.38,2024-04-01,Payment Issue
2690,1183,799.67,2024-06-11,Payment Issue
2691,4570,1546.43,2024-05-26,Delay
2692,10510,633.62,2024-06-12,Payment Issue
2693,9740,2305.48,2024-05-12,Delay
2694,7923,2370.78,2024-01-19,Payment Issue
2695,22608,540.47,2024-05-02,Payment Issue
2696,15323,1648.76,2024-03-04,Payment Issue
2697,5864,2050.49,2024-05-24,Delay
2698,5307,670.54,2024-01-10,Delay
2699,10060,653.7,2024-04-24,Quality Issue
2700,9186,256.07,2024-05-09,Quality Issue
2701,9799,1470.96,2024-02-04,Quality Issue
2702,15799,220.72,2024-05-13,Quality Issue
2703,5002,335.21,2024-03-15,Payment Issue
2704,20426,717.75,2024-02-21,Payment Issue
2705,11612,1613.56,2024-04-07,Quality Issue
2706,14515,1471.4,2024-01-28,Quality Issue
2707,16208,1632.26,2024-04-07,Delay
2708,19433,671.93,2024-03-30,Delay
2709,17841,509.0,2024-02-05,Delay
2710,5639,481.11,2024-05-01,Quality Issue
2711,7132,994.05,2024-03-26,Payment Issue
2712,24179,1231.75,2024-06-23,Payment Issue
2713,24305,2108.67,2024-05-30,Payment Issue
2714,7398,1192.33,2024-02-09,Quality Issue
2715,24240,1717.12,2024-03-13,Quality Issue
2716,18797,886.35,2024-03-31,Payment Issue
2717,7475,1074.14,2024-02-28,Delay
2718,21485,2288.73,2024-01-22,Quality Issue
2719,7295,488.66,2024-03-27,Payment Issue
2720,17540,2067.99,2024-06-24,Quality Issue
2721,11321,2200.9,2024-02-21,Quality Issue
2722,55,447.79,2024-01-28,Payment Issue
2723,13858,1286.05,2024-05-06,Quality Issue
2724,10134,2175.04,2024-05-27,Payment Issue
2725,20917,932.17,2024-04-26,Quality Issue
2726,475,349.02,2024-02-21,Delay
2727,18513,2183.71,2024-04-11,Delay
2728,8150,947.71,2024-03-07,Quality Issue
2729,18178,1079.81,2024-03-01,Payment Issue
2730,24728,1776.9,2024-02-26,Quality Issue
2731,14614,740.97,2024-03-02,Delay
2732,5772,1408.21,2024-01-08,Quality Issue
2733,11012,1809.75,2024-06-24,Delay
2734,12368,2404.47,2024-02-06,Delay
2735,23233,357.76,2024-01-27,Quality Issue
2736,21247,941.46,2024-04-21,Payment Issue
2737,899,2469.43,2024-04-21,Quality Issue
2738,11308,2120.5,2024-02-25,Quality Issue
2739,18047,1428.64,2024-04-02,Payment Issue
2740,13643,311.95,2024-02-24,Payment Issue
2741,19328,918.66,2024-03-07,Payment Issue
2742,18785,712.24,2024-01-11,Payment Issue
2743,12070,1113.77,2024-02-06,Payment Issue
2744,12195,1469.78,2024-02-06,Quality Issue
2745,13836,663.43,2024-01-17,Delay
2746,11389,765.28,2024-05-21,Delay
2747,16367,2055.43,2024-01-15,Quality Issue
2748,19041,1641.6,2024-02-22,Quality Issue
2749,6203,269.87,2024-02-06,Quality Issue
2750,16401,1421.35,2024-03-21,Quality Issue
2751,24255,414.85,2024-06-06,Quality Issue
2752,17069,760.84,2024-04-29,Delay
2753,18121,1565.89,2024-06-05,Delay
2754,11124,1653.93,2024-06-05,Delay
2755,17216,2333.63,2024-03-10,Quality Issue
2756,9411,2449.01,2024-04-22,Quality Issue
2757,12439,836.29,2024-06-18,Payment Issue
2758,4126,1112.32,2024-04-28,Payment Issue
2759,18865,450.07,2024-01-23,Payment Issue
2760,8507,1797.15,2024-04-18,Delay
2761,5484,2186.7,2024-03-22,Delay
2762,7592,231.03,2024-01-16,Quality Issue
2763,15144,800.21,2024-04-18,Delay
2764,8764,1649.05,2024-01-20,Quality Issue
2765,21113,248.34,2024-05-01,Delay
2766,17292,1368.95,2024-05-10,Payment Issue
2767,5964,1450.81,2024-03-14,Payment Issue
2768,11263,484.28,2024-06-30,Delay
2769,23639,2333.82,2024-05-24,Quality Issue
2770,13685,923.26,2024-01-10,Delay
2771,8874,392.59,2024-03-01,Delay
2772,24922,1080.13,2024-06-22,Quality Issue
2773,2699,2092.61,2024-06-02,Delay
2774,2096,1456.68,2024-01-05,Payment Issue
2775,22433,638.51,2024-07-02,Payment Issue
2776,6689,2399.35,2024-05-02,Quality Issue
2777,14863,1181.09,2024-01-29,Quality Issue
2778,4394,2300.53,2024-01-31,Delay
2779,5562,1422.73,2024-05-08,Payment Issue
2780,23505,2180.36,2024-04-16,Payment Issue
2781,7030,240.74,2024-02-17,Quality Issue
2782,4401,1264.41,2024-06-08,Delay
2783,6015,2012.13,2024-05-14,Payment Issue
2784,9729,1665.47,2024-05-23,Quality Issue
2785,19476,1473.53,2024-01-09,Payment Issue
2786,16652,436.27,2024-04-03,Payment Issue
2787,16304,801.77,2024-04-20,Delay
2788,6593,776.85,2024-01-24,Quality Issue
2789,8199,464.35,2024-05-02,Quality Issue
2790,23234,688.92,2024-05-30,Quality Issue
2791,8843,1780.2,2024-01-20,Quality Issue
2792,23633,2126.2,2024-03-16,Quality Issue
2793,5116,1813.93,2024-01-23,Payment Issue
2794,21158,1217.01,2024-04-18,Quality Issue
2795,381,2449.81,2024-06-26,Payment Issue
2796,981,2341.82,2024-05-18,Quality Issue
2797,16829,1012.59,2024-01-31,Payment Issue
2798,14072,2437.57,2024-03-24,Quality Issue
2799,4872,2022.74,2024-04-09,Quality Issue
2800,1881,1606.35,2024-02-19,Quality Issue
2801,11052,407.09,2024-03-27,Payment Issue
2802,14574,1649.43,2024-02-03,Quality Issue
2803,8319,965.7,2024-01-26,Quality Issue
2804,2708,636.6,2024-04-29,Payment Issue
2805,15462,1444.01,2024-05-22,Payment Issue
2806,13873,953.64,2024-04-24,Delay
2807,24014,988.69,2024-03-01,Delay
2808,21515,2182.35,2024-03-22,Quality Issue
2809,3046,1107.85,2024-04-14,Delay
2810,22848,1584.27,2024-01-11,Quality Issue
2811,5141,707.68,2024-01-10,Quality Issue
2812,452,2075.73,2024-06-17,Quality Issue
2813,21067,669.37,2024-06-30,Payment Issue
2814,8029,2210.87,2024-04-24,Payment Issue
2815,17563,1002.76,2024-01-22,Delay
2816,12031,1307.61,2024-02-17,Quality Issue
2817,370,1644.89,2024-04-18,Delay
2818,14239,285.97,2024-05-20,Payment Issue
2819,24509,544.88,2024-05-11,Quality Issue
2820,4195,415.12,2024-01-22,Payment Issue
2821,19267,2355.68,2024-04-01,Quality Issue
2822,5706,1162.66,2024-02-01,Delay
2823,2352,267.11,2024-01-05,Quality Issue
2824,12351,1472.27,2024-01-30,Delay
2825,9858,803.02,2024-03-03,Payment Issue
2826,1319,1478.02,2024-02-15,Payment Issue
2827,20384,478.27,2024-02-15,Payment Issue
2828,20922,579.79,2024-01-26,Delay
2829,16422,605.37,2024-05-17,Payment Issue
2830,7822,399.34,2024-04-06,Quality Issue
2831,1413,756.03,2024-02-04,Delay
2832,20301,1873.83,2024-03-14,Payment Issue
2833,17760,432.03,2024-04-25,Quality Issue
2834,15237,2388.31,2024-04-20,Payment Issue
2835,24809,2249.02,2024-03-12,Quality Issue
2836,15101,1129.18,2024-02-24,Quality Issue
2837,2002,951.48,2024-03-22,Delay
2838,17611,1682.29,2024-01-31,Payment Issue
2839,312,1546.31,2024-05-24,Payment Issue
2840,18511,2399.52,2024-04-25,Delay
2841,58,2203.55,2024-06-22,Delay
2842,15165,2076.06,2024-06-18,Quality Issue
2843,8727,396.9,2024-06-04,Delay
2844,22399,1451.49,2024-03-20,Quality Issue
2845,15777,1969.23,2024-02-19,Payment Issue
2846,17124,523.64,2024-01-04,Delay
2847,1535,1588.44,2024-04-16,Delay
2848,22811,2020.78,2024-01-08,Delay
2849,24321,1818.77,2024-01-23,Payment Issue
2850,11784,1581.32,2024-04-07,Delay
2851,10979,557.25,2024-02-24,Delay
2852,12546,338.09,2024-06-14,Quality Issue
2853,9364,2359.31,2024-02-27,Payment Issue
2854,1281,2356.05,2024-05-24,Quality Issue
2855,23355,970.88,2024-04-29,Quality Issue
2856,14546,534.89,2024-01-29,Quality Issue
2857,14510,2175.55,2024-05-11,Delay
2858,17230,1666.51,2024-03-31,Quality Issue
2859,8293,2342.88,2024-01-15,Payment Issue
2860,4044,1323.37,2024-01-25,Quality Issue
2861,4345,545.41,2024-06-02,Delay
2862,8396,1927.37,2024-01-11,Delay
2863,17954,1990.67,2024-05-02,Quality Issue
2864,9947,2118.2,2024-03-28,Delay
2865,885,915.08,2024-01-28,Delay
2866,17924,964.75,2024-04-08,Payment Issue
2867,22761,271.47,2024-04-11,Payment Issue
2868,5380,1724.05,2024-01-14,Payment Issue
2869,19144,1862.66,2024-02-14,Delay
2870,8919,1417.16,2024-01-05,Quality Issue
2871,21297,326.79,2024-03-14,Delay
2872,323,2437.02,2024-02-27,Quality Issue
2873,12344,2000.85,2024-05-22,Delay
2874,23142,2235.99,2024-01-15,Quality Issue
2875,8471,350.04,2024-01-05,Payment Issue
2876,1863,976.07,2024-06-16,Delay
2877,17618,1648.55,2024-03-08,Payment Issue
2878,4049,2264.39,2024-04-05,Delay
2879,7047,1183.99,2024-03-18,Payment Issue
2880,17194,2031.45,2024-03-30,Quality Issue
2881,2839,2228.75,2024-04-04,Payment Issue
2882,736,1755.83,2024-02-18,Delay
2883,4743,2338.62,2024-02-19,Payment Issue
2884,6706,630.42,2024-02-11,Quality Issue
2885,19474,343.39,2024-03-04,Delay
2886,12303,1671.64,2024-05-10,Payment Issue
2887,14738,766.34,2024-05-03,Payment Issue
2888,8517,539.49,2024-06-25,Delay
2889,3363,1711.1,2024-05-02,Quality Issue
2890,6804,263.01,2024-02-08,Delay
2891,17219,1088.42,2024-04-01,Delay
2892,19452,1955.04,2024-02-10,Quality Issue
2893,6718,2424.92,2024-02-26,Payment Issue
2894,3735,643.07,2024-04-10,Payment Issue
2895,14164,2189.98,2024-04-20,Quality Issue
2896,12020,1740.62,2024-05-25,Delay
2897,8426,719.34,2024-03-06,Delay
2898,2646,1904.06,2024-04-09,Payment Issue
2899,11777,2496.85,2024-02-17,Quality Issue
2900,20541,1952.34,2024-04-24,Quality Issue
2901,10988,2151.93,2024-01-02,Delay
2902,6704,2408.53,2024-03-21,Delay
2903,16198,463.26,2024-01-22,Delay
2904,24159,1168.89,2024-05-13,Quality Issue
2905,18364,332.3,2024-01-09,Payment Issue
2906,18492,894.31,2024-03-20,Quality Issue
2907,6088,2105.97,2024-02-11,Payment Issue
2908,15457,1209.3,2024-05-19,Delay
2909,19242,1871.94,2024-04-08,Payment Issue
2910,13899,441.87,2024-01-22,Delay
2911,7739,1727.65,2024-01-24,Quality Issue
2912,8351,735.66,2024-01-17,Delay
2913,15334,1316.7,2024-01-06,Quality Issue
2914,13009,2171.85,2024-04-11,Quality Issue
2915,20534,2252.09,2024-01-06,Quality Issue
2916,8822,1167.67,2024-06-08,Payment Issue
2917,18900,1378.97,2024-05-13,Payment Issue
2918,18293,2369.24,2024-04-12,Quality Issue
2919,1122,1285.42,2024-02-03,Payment Issue
2920,18910,2490.83,2024-03-15,Payment Issue
2921,17496,255.6,2024-05-08,Delay
2922,20806,2185.33,2024-06-06,Quality Issue
2923,5184,810.1,2024-02-13,Payment Issue
2924,22230,1801.57,2024-01-26,Payment Issue
2925,22713,811.82,2024-02-02,Payment Issue
2926,492,678.89,2024-05-18,Quality Issue
2927,15357,2110.72,2024-02-08,Delay
2928,15764,394.33,2024-04-18,Quality Issue
2929,386,1401.72,2024-03-11,Quality Issue
2930,7503,2476.36,2024-06-30,Delay
2931,15265,1886.59,2024-03-01,Quality Issue
2932,9959,1425.04,2024-04-07,Payment Issue
2933,15649,2073.23,2024-02-24,Payment Issue
2934,9173,799.29,2024-04-24,Payment Issue
2935,13364,1013.49,2024-06-24,Delay
2936,14472,232.6,2024-02-09,Delay
2937,3508,1085.03,2024-05-05,Payment Issue
2938,410,1036.58,2024-02-11,Payment Issue
2939,19475,1281.9,2024-06-03,Delay
2940,1283,455.4,2024-01-29,Payment Issue
2941,18964,309.36,2024-03-06,Delay
2942,2555,1598.46,2024-06-06,Payment Issue
2943,12499,2255.98,2024-06-23,Payment Issue
2944,13594,241.41,2024-06-11,Payment Issue
2945,1357,1856.86,2024-01-31,Payment Issue
2946,17081,1203.05,2024-01-24,Payment Issue
2947,7899,606.31,2024-06-13,Delay
2948,4950,1794.87,2024-06-08,Quality Issue
2949,2253,961.69,2024-04-13,Payment Issue
2950,18695,541.51,2024-05-05,Quality Issue
2951,21046,2334.1,2024-05-27,Payment Issue
2952,2790,1045.75,2024-05-03,Quality Issue
2953,21807,2013.06,2024-05-17,Delay
2954,2086,2315.82,2024-05-17,Delay
2955,19052,1868.77,2024-04-18,Quality Issue
2956,20511,1851.01,2024-06-27,Payment Issue
2957,16168,1996.71,2024-06-15,Delay
2958,17121,1702.19,2024-03-12,Quality Issue
2959,14935,1591.37,2024-03-23,Delay
2960,7949,1099.66,2024-04-08,Delay
2961,6608,2419.09,2024-02-29,Delay
2962,14930,673.05,2024-05-28,Quality Issue
2963,21566,2469.47,2024-06-14,Delay
2964,14496,1465.95,2024-05-20,Delay
2965,23800,1791.54,2024-04-07,Delay
2966,8942,1950.2,2024-02-01,Payment Issue
2967,20159,2230.0,2024-06-05,Payment Issue
2968,9003,1719.15,2024-01-18,Quality Issue
2969,16580,1266.68,2024-05-24,Delay
2970,20832,2165.71,2024-05-13,Quality Issue
2971,14635,457.62,2024-03-15,Payment Issue
2972,21803,1062.59,2024-06-10,Delay
2973,22323,2108.02,2024-06-05,Payment Issue
2974,15950,1013.23,2024-01-05,Payment Issue
2975,1036,825.71,2024-01-25,Delay
2976,11216,1422.19,2024-03-02,Payment Issue
2977,15616,426.75,2024-03-25,Delay
2978,10912,506.37,2024-05-17,Delay
2979,17791,2065.87,2024-05-10,Delay
2980,8454,2338.73,2024-06-11,Quality Issue
2981,14401,2343.22,2024-03-01,Quality Issue
2982,12504,2060.0,2024-03-18,Payment Issue
2983,19068,1076.4,2024-03-24,Quality Issue
2984,15672,1929.8,2024-01-08,Delay
2985,2405,1618.3,2024-06-26,Delay
2986,11702,1481.26,2024-01-21,Delay
2987,12028,1234.0,2024-01-20,Payment Issue
2988,6463,2214.05,2024-04-20,Payment Issue
2989,18305,1038.5,2024-04-22,Quality Issue
2990,24891,1397.84,2024-02-19,Payment Issue
2991,21734,486.91,2024-02-18,Quality Issue
2992,15320,686.89,2024-04-29,Quality Issue
2993,24583,836.8,2024-06-17,Delay
2994,14067,1483.48,2024-01-31,Payment Issue
2995,10133,327.78,2024-01-22,Payment Issue
2996,24898,519.87,2024-05-20,Quality Issue
2997,1085,1336.89,2024-01-11,Quality Issue
2998,10353,1156.91,2024-03-20,Quality Issue
2999,24198,2343.87,2024-03-24,Delay
